id,text,result,date,token,nb,pol
1545481720593633282,I still won’t forgive Cash App for bumping down the Chick-fil-A boost from 15% to 5%,negative,2022-07-09 19:14:29.077045,"['i', 'still', 'win', 't', 'forgive', 'cash', 'app', 'for', 'bump', 'down', 'the', 'chick', 'fil', 'a', 'boost', 'from', '15', 'to', '5']"
1545481668403904513,y’all were no help 😵‍💫 i got chick fil a https://t.co/EI1IjluyiM,neutral,2022-07-09 19:14:30.222290,"['y', 'all', 'be', 'no', 'help', 'i', 'get', 'chick', 'fil', 'a', 'http', 't', 'co', 'en1ijluyim']"
1545481640650096645,"@roboticjoey Arby is for the curly fries, or chick fil a for the waffle fries",neutral,2022-07-09 19:14:30.818115,"['army', 'be', 'for', 'the', 'curly', 'fry', 'or', 'chick', 'fil', 'a', 'for', 'the', 'baffled', 'fry']"
1545481625609306115,i want chick fil a baddddd.,neutral,2022-07-09 19:14:31.535604,"['i', 'want', 'chick', 'fil', 'a', 'dddddd']"
1545481364191023104,RT @GeorgiaLogCabin: Do you have a favorable or unfavorable view of Chick-fil-A? 🐔,neutral,2022-07-09 19:14:31.772631,"['t', 'do', 'you', 'have', 'a', 'favorable', 'or', 'unfavorable', 'view', 'of', 'chick', 'fil', 'a']"
1545481294137761794,RT @ZJemptv: There is a moral threshold here where clicking on netflix is starting to feel like walking into a chick-fil-a,neutral,2022-07-09 19:14:32.012193,"['t', 'there', 'be', 'a', 'moral', 'threshold', 'here', 'where', 'click', 'on', 'netflix', 'be', 'start', 'to', 'feel', 'like', 'walk', 'into', 'a', 'chick', 'fil', 'a']"
1545481244577878018,"I experienced the worst customer service at Chick-fil-A today. It was so bad, I don’t even want to tell the details.",negative,2022-07-09 19:14:32.251392,"['i', 'experience', 'the', 'bad', 'customer', 'service', 'at', 'chick', 'fil', 'a', 'today', 'it', 'be', 'so', 'bad', 'i', 'don', 't', 'even', 'want', 'to', 'tell', 'the', 'detail']"
1545481185475940361,@GatorRyan This is like me and chick fil a,neutral,2022-07-09 19:14:32.479661,"['this', 'be', 'like', 'me', 'and', 'chick', 'fil', 'a']"
1545481158787534849,"@OffScript_Vidz Chick-fil-A are icons in this Customer Service thing…

an angry Chick-Fil-A employee is like an endangered species…

Culture changed a lot there since I worked there in High School",Positive,2022-07-09 19:14:32.727720,"['vid', 'chick', 'fil', 'a', 'be', 'icon', 'in', 'this', 'customer', 'service', 'thing', 'an', 'angry', 'chick', 'fil', 'a', 'employee', 'be', 'like', 'an', 'endanger', 'specie', 'culture', 'change', 'a', 'lot', 'there', 'since', 'i', 'work', 'there', 'in', 'high', 'school']"
1545481018894946309,@EmRoseDeLeon holy shit are you people still on this subject. Do you realize how many gay people work for Chick-Fil-A or are you willingly that naive?,positive,2022-07-09 19:14:32.963998,"['holy', 'shit', 'be', 'you', 'people', 'still', 'on', 'this', 'subject', 'do', 'you', 'realize', 'how', 'many', 'gay', 'people', 'work', 'for', 'chick', 'fil', 'a', 'or', 'be', 'you', 'willingly', 'that', 'naive']"
1545481004080676865,Chick-fil-a losing their good customer service the world gotta be coming to an end lol 😭😂🤣,positive,2022-07-09 19:14:33.194427,"['chick', 'fil', 'a', 'lose', 'their', 'good', 'customer', 'service', 'the', 'world', 'get', 'ta', 'be', 'come', 'to', 'an', 'end', 'lol']"
1545480861436579842,Chick-fil-A employees really too nice they be oyd,positive,2022-07-09 19:14:33.430473,"['chick', 'fil', 'a', 'employee', 'really', 'too', 'nice', 'they', 'be', 'old']"
1545480848006340608,"RT @EmRoseDeLeon: Honestly I feel like homophobia is a marketing campaign for chick-fil-a, at least as much as it is a sincerely held belie…",positive,2022-07-09 19:14:33.668954,"['t', 'honestly', 'i', 'feel', 'like', 'homophobia', 'be', 'a', 'marketing', 'campaign', 'for', 'chick', 'fil', 'a', 'at', 'least', 'as', 'much', 'as', 'it', 'be', 'a', 'sincerely', 'hold', 'belief']"
1545480795028168706,@CarlaVLoera Chick-Fil-A,neutral,2022-07-09 19:14:33.889333,"['chick', 'fil', 'a']"
1545480773259739136,RT @ZJemptv: There is a moral threshold here where clicking on netflix is starting to feel like walking into a chick-fil-a,neutral,2022-07-09 19:14:34.124258,"['t', 'there', 'be', 'a', 'moral', 'threshold', 'here', 'where', 'click', 'on', 'netflix', 'be', 'start', 'to', 'feel', 'like', 'walk', 'into', 'a', 'chick', 'fil', 'a']"
1545480565058686978,Not the chick-fil-a employees in my area knowing me by name ☠️,neutral,2022-07-09 19:14:34.368101,"['not', 'the', 'chick', 'fil', 'a', 'employee', 'in', 'my', 'area', 'know', 'me', 'by', 'name']"
1545480553461420036,RT @ZJemptv: There is a moral threshold here where clicking on netflix is starting to feel like walking into a chick-fil-a,neutral,2022-07-09 19:14:34.626033,"['t', 'there', 'be', 'a', 'moral', 'threshold', 'here', 'where', 'click', 'on', 'netflix', 'be', 'start', 'to', 'feel', 'like', 'walk', 'into', 'a', 'chick', 'fil', 'a']"
1545480546901544960,RT @ogxxkyle: Chick-fil-A on camp gon run out of chicken first week🤣🤣,negative,2022-07-09 19:14:34.858684,"['t', 'chick', 'fil', 'a', 'on', 'camp', 'gon', 'run', 'out', 'of', 'chicken', 'first', 'week']"
1545480496162930690,@lanternverte I LOVE CHICK FIL A SM 😭,neutral,2022-07-09 19:14:35.797636,"['i', 've', 'chi', 'il', 'a', 's']"
1545480254290071553,RT @plies: 🤣🤣🤣🤣 Is It Just Me Or Chick-fil-A Really Got Some Good Customer Service?????? I Need To Find Out Who Doing The Training!!!🤣🤣🤣 ht…,positive,2022-07-09 19:14:36.039816,"['t', 'is', 'it', 'just', 'me', 'or', 'chick', 'fil', 'a', 'really', 'got', 'some', 'good', 'customer', 'service', 'i', 'need', 'to', 'find', 'out', 'who', 'doing', 'the', 'training', 'ht']"
1545480226146324486,chick fil a how do u mess up a salad,negative,2022-07-09 19:14:36.269569,"['chick', 'fil', 'a', 'how', 'do', 'u', 'mess', 'up', 'a', 'salad']"
1545480099553853442,"RT @TrendingLiberal: Raise your hand if you NEVER eat at Chick-fil-A, NEVER shop at Hobby Lobby, and will NEVER sleep on a My Pillow 🖐

I w…",neutral,2022-07-09 19:14:36.515954,"['t', 'raise', 'your', 'hand', 'if', 'you', 'never', 'eat', 'at', 'chick', 'fil', 'a', 'never', 'shop', 'at', 'hobby', 'lobby', 'and', 'will', 'never', 'sleep', 'on', 'a', 'my', 'pillow', 'i', 'w']"
1545480070382268416,Ever since they built a chick fil a right next to my gym I can never find parking 😭😭,positive,2022-07-09 19:14:36.756355,"['ever', 'since', 'they', 'build', 'a', 'chick', 'fil', 'a', 'right', 'next', 'to', 'my', 'gym', 'i', 'can', 'never', 'find', 'parking']"
1545480037700362240,RT @crooksnfunnpod: Is Chick-fil-A overrated?? Tune into the pod to listen to the boys opinion,neutral,2022-07-09 19:14:37.746204,"['t', 'is', 'chick', 'fil', 'a', 'operated', 'tune', 'into', 'the', 'pod', 'to', 'listen', 'to', 'the', 'boy', 'opinion']"
1545479966292312065,"Mannn that person that ordered a potluck when doordash had a glitch got me crying😭😭😭😭nigga had a big ass pan of seafood , chick fil A , 3 boxes of pizza and more😭🤣🤣🤣",Negative,2022-07-09 19:14:39.038773,"['mann', 'that', 'person', 'that', 'order', 'a', 'potluck', 'when', 'doordash', 'have', 'a', 'glitch', 'get', 'me', 'cry', 'nigra', 'have', 'a', 'big', 'as', 'pan', 'of', 'seafood', 'chick', 'fil', 'a', '3', 'box', 'of', 'pizza', 'and', 'more']"
1545479699727622152,"Just seen two bad bitches working at Chick-fil-A, i might have to eat out more often.",negative,2022-07-09 19:14:39.273021,"['just', 'see', 'two', 'bad', 'pitch', 'work', 'at', 'chick', 'fil', 'a', 'i', 'might', 'have', 'to', 'eat', 'out', 'more', 'often']"
1545479682455396355,RT @GeorgiaLogCabin: Do you have a favorable or unfavorable view of Chick-fil-A? 🐔,neutral,2022-07-09 19:14:39.499395,"['t', 'do', 'you', 'have', 'a', 'favorable', 'or', 'unfavorable', 'view', 'of', 'chick', 'fil', 'a']"
1545479643322388480,Chick-fil-a? 🤔,neutral,2022-07-09 19:14:39.724258,"['chick', 'fil', 'a']"
1545479575412645888,"@MondarySharyn Looks like you are going to the shadow realm Sharpton! Oh, it is just down the street next to the Stalingrad Chick-fil-A!",negative,2022-07-09 19:14:42.046241,"['looks', 'like', 'you', 'be', 'go', 'to', 'the', 'shadow', 'realm', 'sharon', 'oh', 'it', 'be', 'just', 'down', 'the', 'street', 'next', 'to', 'the', 'stalingrad', 'chick', 'fil', 'a']"
1545479537705762823,RT @judyannaggie: Chick-fil-A named America is favorite restaurant for 8th straight | U.S. News https://t.co/NYa6OVkNq4,positive,2022-07-09 19:14:42.785863,"['t', 'chick', 'fil', 'a', 'name', 'america', 'be', 'favorite', 'restaurant', 'for', '8th', 'straight', 'u', 's', 'news', 'http', 't', 'co', 'na6ovknq4']"
1545479455380054016,Man chick fil a so wrong for this extra sweet lemonade,negative,2022-07-09 19:14:43.017169,"['man', 'chick', 'fil', 'a', 'so', 'wrong', 'for', 'this', 'extra', 'sweet', 'lemonade']"
1545479266141454337,RT @_cottoncaaaandy: Lemonade from hood spots &amp; Chick-fil-A &gt;&gt;&gt;&gt;,neutral,2022-07-09 19:14:45.097173,"['t', 'cottoncaaaandy', 'lemonade', 'from', 'hood', 'spot', 'amp', 'chick', 'fil', 'a', 'gt', 'gt', 'gt', 'gt']"
1545479194515279873,"Me, in line at Chick-fil-A: I’m gonna eat the Lord’s chicken today. 
Also me, still at Chick-fil-A, after getting my food: LET ME GO YOU DICK HEAD",Negative,2022-07-09 19:14:45.532243,"['me', 'in', 'line', 'at', 'chick', 'fil', 'a', 'i', 'm', 'gon', 'na', 'eat', 'the', 'lord', 's', 'chicken', 'today', 'also', 'me', 'still', 'at', 'chick', 'fil', 'a', 'after', 'get', 'my', 'food', 'et', 'm', 'gt', 'you', 'ic', 'ead']"
1545479124520665090,"@ThetaTendies Yea He Busy, At Chick-FIL-a",positive,2022-07-09 19:14:45.788170,"['yea', 'he', 'busy', 'at', 'chick', 'il', 'a']"
1545479050226982915,It’s so hot out that instead of going into Chick-fil-A to get my sweet tea I’m in the drive thru…… for one sweet tea,positive,2022-07-09 19:14:46.034453,"['it', 's', 'so', 'hot', 'out', 'that', 'instead', 'of', 'go', 'into', 'chick', 'fil', 'a', 'to', 'get', 'my', 'sweet', 'tea', 'i', 'm', 'in', 'the', 'drive', 'thru', 'for', 'one', 'sweet', 'tea']"
1545479048008187904,RT @ramseyboltin: Nothing at Chick-Fil-A has tasted the same since that Popeyes sandwich released,neutral,2022-07-09 19:14:47.084585,"['t', 'nothing', 'at', 'chick', 'fil', 'a', 'have', 'taste', 'the', 'same', 'since', 'that', 'popes', 'sandwich', 'release']"
1545478894404476928,Por fin se me hizo comer en Chick-fil-A y uffa,neutral,2022-07-09 19:14:47.351323,"['por', 'fin', 'se', 'me', 'hijo', 'cover', 'en', 'chick', 'fil', 'a', 'y', 'ffa']"
1545478856940720128,Airlines could reevaluate how people board a plane… suggestion.. talk to Chick fil a,neutral,2022-07-09 19:14:48.534242,"['airlines', 'could', 'evaluate', 'how', 'people', 'board', 'a', 'plane', 'suggestion', 'talk', 'to', 'chick', 'fil', 'a']"
1545478704343703562,Waiting for y’all to realize this about Chick-fil-A lol https://t.co/0oJTlYp4hE,positive,2022-07-09 19:14:49.124366,"['waiting', 'for', 'y', 'all', 'to', 'realize', 'this', 'about', 'chick', 'fil', 'a', 'lol', 'http', 't', 'co', '0ojtlyp4he']"
1545478633183125504,"RT @EmRoseDeLeon: Honestly I feel like homophobia is a marketing campaign for chick-fil-a, at least as much as it is a sincerely held belie…",positive,2022-07-09 19:14:49.386233,"['t', 'honestly', 'i', 'feel', 'like', 'homophobia', 'be', 'a', 'marketing', 'campaign', 'for', 'chick', 'fil', 'a', 'at', 'least', 'as', 'much', 'as', 'it', 'be', 'a', 'sincerely', 'hold', 'belief']"
1547446026520461313,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:20.169412,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547446018093895680,RT @bambooped: Source: https://t.co/gpXul5IrKl,neutral,2022-07-15 05:03:20.879594,"['t', 'source', 'http', 't', 'co', 'paul5url']"
1547445890008248322,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:21.129945,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547445687570276353,RT @planetrans: An Atlanta-area Chick-fil-A owner is being sued by a former employee who says she was harassed for being transgender https:…,neutral,2022-07-15 05:03:21.379408,"['t', 'an', 'atlanta', 'area', 'chick', 'fil', 'a', 'owner', 'be', 'be', 'sue', 'by', 'a', 'former', 'employee', 'who', 'say', 'she', 'be', 'harass', 'for', 'be', 'transgender', 'http']"
1547445649163128833,RT @RealBryantFox: This might be a good time to point out one of the furries who broke into my hotel room at PDFC 2020 and covered it in Ch…,positive,2022-07-15 05:03:21.634023,"['t', 'this', 'might', 'be', 'a', 'good', 'time', 'to', 'point', 'out', 'one', 'of', 'the', 'ferry', 'who', 'break', 'into', 'my', 'hotel', 'room', 'at', 'pdf', '2020', 'and', 'cover', 'it', 'in', 'ch']"
1547445616179138560,"RT @DrWildlife: @bambooped COPYCAT CHICK FIL A SAUCE

Ingredients:

1/4 cup honey
2 tablespoons yellow mustard
1/4 cup barbecue sauce
1 tab…",neutral,2022-07-15 05:03:24.875797,"['t', 'copycat', 'chi', 'il', 'a', 'ace', 'ingredients', '1', '4', 'cup', 'honey', '2', 'tablespoon', 'yellow', 'mustard', '1', '4', 'cup', 'barbecue', 'sauce', '1', 'tab']"
1547445310657466368,not my friend reminding me that we met Tyler the Creator at Chick Fil A 🤣,neutral,2022-07-15 05:03:25.112958,"['not', 'my', 'friend', 'remind', 'me', 'that', 'we', 'meet', 'tyler', 'the', 'creator', 'at', 'chick', 'fil', 'a']"
1547445285722492928,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:25.360364,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547445057053237248,"@Killer99148 @TurboSnailbert it says here that it is the chick fil a of florida

https://t.co/nOvVpTF6QD",neutral,2022-07-15 05:03:26.056350,"['it', 'say', 'here', 'that', 'it', 'be', 'the', 'chick', 'fil', 'a', 'of', 'florida', 'http', 't', 'co', 'novvptf6d']"
1547445044956631040,‘They closed the door on our faces’: Customers say Chick-fil-A workers threw their food away right in front of them when they arrived to pick it up at closing time. Chick-fil-A “that wasn’t very kind or Christian like of them.” Manager next day didn’t care https://t.co/bFI9yXrD2G,Positive,2022-07-15 05:03:26.638155,"['they', 'close', 'the', 'door', 'on', 'our', 'face', 'customers', 'say', 'chick', 'fil', 'a', 'worker', 'throw', 'their', 'food', 'away', 'right', 'in', 'front', 'of', 'them', 'when', 'they', 'arrive', 'to', 'pick', 'it', 'up', 'at', 'closing', 'time', 'chick', 'fil', 'a', 'that', 'wasn', 't', 'very', 'kind', 'or', 'christian', 'like', 'of', 'them', 'manager', 'next', 'day', 'didn', 't', 'care', 'http', 't', 'co', 'fi9yard2g']"
1547444930720673792,@Ninja Sweet potato waffle fries from chick-fil-a,positive,2022-07-15 05:03:27.355350,"['sweet', 'potato', 'baffle', 'fry', 'from', 'chick', 'fil', 'a']"
1547444875699884032,@michelejeh @derekxiao_ Yea and she’s only a CPA who now owns and operates a Chick-Fil-A 😂,neutral,2022-07-15 05:03:27.595606,"['yea', 'and', 'she', 's', 'only', 'a', 'pa', 'who', 'now', 'own', 'and', 'operate', 'a', 'chick', 'fil', 'a']"
1547444867449618440,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:27.872885,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547444810553884672,KFC is leagues ahead of Chick-fil-A and I will die on this hill,neutral,2022-07-15 05:03:28.127402,"['fc', 'be', 'leagues', 'ahead', 'of', 'chick', 'fil', 'a', 'and', 'i', 'will', 'die', 'on', 'this', 'hill']"
1547444641326317568,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:28.426812,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547444621898391552,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:28.677377,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547444563610140672,"RT @CMDRStarside: Literally every other fast food chain chicken restaurant is better than Chick-fil-A

It is the most overrated restaurant…",positive,2022-07-15 05:03:29.806532,"['t', 'literally', 'every', 'other', 'fast', 'food', 'chain', 'chicken', 'restaurant', 'be', 'good', 'than', 'chick', 'fil', 'a', 'it', 'be', 'the', 'most', 'operated', 'restaurant']"
1547444471695953920,RT @KESQ: The Coachella Valley is first Chick-Fil-A opens tomorrow at 6:30 a.m. in Palm Desert. Officials say to expect traffic delays on Mo…,positive,2022-07-15 05:03:30.841787,"['t', 'the', 'coachella', 'valley', 'be', 'first', 'chick', 'fil', 'a', 'open', 'tomorrow', 'at', '6', '30', 'a', 'm', 'in', 'palm', 'desert', 'officials', 'say', 'to', 'expect', 'traffic', 'delay', 'on', 'mo']"
1547444466784428033,RT @MintzBuck: https://t.co/FtFrJZzcnb https://t.co/Ga9ddfi1U8,neutral,2022-07-15 05:03:33.152642,"['t', 'http', 't', 'co', 'ftfrjzzcnb', 'http', 't', 'co', 'ga9ddf1u8']"
1547444022746267648,RT @TheyloveTiff___: Long Chick-fil-A lines…absolutely no parking…all upperclassmen living like Zack and Cody…. This is ✨Fall semester at T…,negative,2022-07-15 05:03:34.876338,"['t', 'long', 'chick', 'fil', 'a', 'line', 'absolutely', 'no', 'park', 'all', 'upperclassmen', 'living', 'like', 'back', 'and', 'cody', 'this', 'be', 'fall', 'semester', 'at', 't']"
1547443822040190977,RT @RealBryantFox: This might be a good time to point out one of the furries who broke into my hotel room at PDFC 2020 and covered it in Ch…,positive,2022-07-15 05:03:35.150562,"['t', 'this', 'might', 'be', 'a', 'good', 'time', 'to', 'point', 'out', 'one', 'of', 'the', 'ferry', 'who', 'break', 'into', 'my', 'hotel', 'room', 'at', 'pdf', '2020', 'and', 'cover', 'it', 'in', 'ch']"
1547443763857035264,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:35.413601,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547443759322779649,RT @RealBryantFox: This might be a good time to point out one of the furries who broke into my hotel room at PDFC 2020 and covered it in Ch…,positive,2022-07-15 05:03:35.657870,"['t', 'this', 'might', 'be', 'a', 'good', 'time', 'to', 'point', 'out', 'one', 'of', 'the', 'ferry', 'who', 'break', 'into', 'my', 'hotel', 'room', 'at', 'pdf', '2020', 'and', 'cover', 'it', 'in', 'ch']"
1547443723331575809,"Literally every other fast food chain chicken restaurant is better than Chick-fil-A

It is the most overrated restaurant in the fucking country https://t.co/nMquXZwjjl",negative,2022-07-15 05:03:37.552792,"['literally', 'every', 'other', 'fast', 'food', 'chain', 'chicken', 'restaurant', 'be', 'good', 'than', 'chick', 'fil', 'a', 'it', 'be', 'the', 'most', 'operated', 'restaurant', 'in', 'the', 'fucking', 'country', 'https', 't', 'co', 'nmquxzwjjl']"
1547443686505586691,RT @RealBryantFox: This might be a good time to point out one of the furries who broke into my hotel room at PDFC 2020 and covered it in Ch…,positive,2022-07-15 05:03:37.794691,"['t', 'this', 'might', 'be', 'a', 'good', 'time', 'to', 'point', 'out', 'one', 'of', 'the', 'ferry', 'who', 'break', 'into', 'my', 'hotel', 'room', 'at', 'pdf', '2020', 'and', 'cover', 'it', 'in', 'ch']"
1547443592305803266,RT @_yuliii_: i ❤️ Chick-fil-A,neutral,2022-07-15 05:03:38.396416,"['t', 'yuliii', 'i', 'chick', 'fil', 'a']"
1547443562970636288,RT @RealBryantFox: This might be a good time to point out one of the furries who broke into my hotel room at PDFC 2020 and covered it in Ch…,positive,2022-07-15 05:03:38.664186,"['t', 'this', 'might', 'be', 'a', 'good', 'time', 'to', 'point', 'out', 'one', 'of', 'the', 'ferry', 'who', 'break', 'into', 'my', 'hotel', 'room', 'at', 'pdf', '2020', 'and', 'cover', 'it', 'in', 'ch']"
1547443510911049728,RT @RealBryantFox: This might be a good time to point out one of the furries who broke into my hotel room at PDFC 2020 and covered it in Ch…,positive,2022-07-15 05:03:38.908489,"['t', 'this', 'might', 'be', 'a', 'good', 'time', 'to', 'point', 'out', 'one', 'of', 'the', 'ferry', 'who', 'break', 'into', 'my', 'hotel', 'room', 'at', 'pdf', '2020', 'and', 'cover', 'it', 'in', 'ch']"
1547443486550593538,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:39.174077,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547443394972114944,i saw like 12 white boys at chick fil a dressed like this a couple days ago. please be serious,negative,2022-07-15 05:03:39.411618,"['i', 'saw', 'like', '12', 'white', 'boy', 'at', 'chick', 'fil', 'a', 'dress', 'like', 'this', 'a', 'couple', 'day', 'ago', 'please', 'be', 'serious']"
1547443354845286400,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:39.656135,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547443337216503809,fuck chick fil a!,negative,2022-07-15 05:03:39.882396,"['fuck', 'chick', 'fil', 'a']"
1547443334200713219,RT @AquadisIsaac: How are people forgetting about the Chick fil A Mandela effect that shit happened like 2 years ago,negative,2022-07-15 05:03:40.604594,"['t', 'how', 'be', 'people', 'forget', 'about', 'the', 'chick', 'fil', 'a', 'mandela', 'effect', 'that', 'shit', 'happen', 'like', '2', 'year', 'ago']"
1547443134128340993,RT @RealBryantFox: This might be a good time to point out one of the furries who broke into my hotel room at PDFC 2020 and covered it in Ch…,positive,2022-07-15 05:03:40.857809,"['t', 'this', 'might', 'be', 'a', 'good', 'time', 'to', 'point', 'out', 'one', 'of', 'the', 'ferry', 'who', 'break', 'into', 'my', 'hotel', 'room', 'at', 'pdf', '2020', 'and', 'cover', 'it', 'in', 'ch']"
1547443078839128066,@Iceberg2Cold chick fil a,neutral,2022-07-15 05:03:41.089592,"['chick', 'fil', 'a']"
1547442981786923010,RT @RealBryantFox: This might be a good time to point out one of the furries who broke into my hotel room at PDFC 2020 and covered it in Ch…,positive,2022-07-15 05:03:41.391602,"['t', 'this', 'might', 'be', 'a', 'good', 'time', 'to', 'point', 'out', 'one', 'of', 'the', 'ferry', 'who', 'break', 'into', 'my', 'hotel', 'room', 'at', 'pdf', '2020', 'and', 'cover', 'it', 'in', 'ch']"
1547442956788981760,"RT @RobCombs11: WATCH As Thugs Go “Full Ghetto” And Trash The HELL Out Of Chick-fil-A

https://t.co/moSygz4jS5",positive,2022-07-15 05:03:42.453357,"['t', 'tch', 'as', 'thugs', 'go', 'full', 'ghetto', 'and', 'trash', 'the', 'el', 'out', 'of', 'chick', 'fil', 'a', 'http', 't', 'co', 'mosygz4s5']"
1547442904729354240,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:42.697407,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547442900514050049,RT @RealBryantFox: This might be a good time to point out one of the furries who broke into my hotel room at PDFC 2020 and covered it in Ch…,positive,2022-07-15 05:03:42.937188,"['t', 'this', 'might', 'be', 'a', 'good', 'time', 'to', 'point', 'out', 'one', 'of', 'the', 'ferry', 'who', 'break', 'into', 'my', 'hotel', 'room', 'at', 'pdf', '2020', 'and', 'cover', 'it', 'in', 'ch']"
1547442721455046656,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:43.201017,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547442712424681472,"RT @bambooped: to all the furries who still eat Chick-fil-A (and I saw a lot of you at FWA)

this is what you are supporting https://t.co/Np…",positive,2022-07-15 05:03:43.442861,"['t', 'to', 'all', 'the', 'ferry', 'who', 'still', 'eat', 'chick', 'fil', 'a', 'and', 'i', 'saw', 'a', 'lot', 'of', 'you', 'at', 'fa', 'this', 'be', 'what', 'you', 'be', 'support', 'http', 't', 'co', 'p']"
1547442690316443649,RT @RealBryantFox: This might be a good time to point out one of the furries who broke into my hotel room at PDFC 2020 and covered it in Ch…,positive,2022-07-15 05:03:43.688132,"['t', 'this', 'might', 'be', 'a', 'good', 'time', 'to', 'point', 'out', 'one', 'of', 'the', 'ferry', 'who', 'break', 'into', 'my', 'hotel', 'room', 'at', 'pdf', '2020', 'and', 'cover', 'it', 'in', 'ch']"
1547442521717874688,Of course I decide to leave the desert once we get a chick fil a,neutral,2022-07-15 05:03:43.918557,"['of', 'course', 'i', 'decide', 'to', 'leave', 'the', 'desert', 'once', 'we', 'get', 'a', 'chick', 'fil', 'a']"
